user_id,group,day,clicked,dwell_time_sec,bounced,click_position
4762,control,16,1,171.0,0,3.0
4763,treatment,17,1,59.3,1,1.0
4764,treatment,8,0,0.0,0,
4764,treatment,20,1,218.0,0,2.0
4764,treatment,16,0,0.0,0,
4765,control,15,1,191.3,1,2.0
4765,control,3,0,0.0,0,
4766,control,6,0,0.0,0,
4766,control,5,0,0.0,0,
4767,control,4,1,327.3,1,5.0
4767,control,18,0,0.0,1,
4768,control,1,0,0.0,1,
4769,treatment,4,0,0.0,0,
4769,treatment,21,1,140.1,1,2.0
4770,control,4,0,0.0,0,
4770,control,9,0,0.0,1,
4771,treatment,7,0,0.0,0,
4772,treatment,20,0,0.0,1,
4773,treatment,18,0,0.0,1,
4773,treatment,14,1,273.6,0,4.0
4774,control,19,0,0.0,0,
4774,control,10,0,0.0,1,
4775,control,18,1,170.5,0,1.0
4775,control,11,0,0.0,0,
4775,control,6,1,98.8,0,5.0
4776,treatment,6,1,115.9,0,1.0
4776,treatment,7,1,217.1,0,1.0
4777,treatment,14,0,0.0,0,
4777,treatment,14,0,0.0,0,
4778,treatment,15,0,0.0,0,
4779,control,20,0,0.0,1,
4779,control,21,0,0.0,0,
4779,control,5,0,0.0,0,
4780,treatment,2,0,0.0,0,
4780,treatment,9,1,204.1,0,1.0
4780,treatment,17,0,0.0,0,
4781,control,9,0,0.0,0,
4781,control,18,1,128.3,0,2.0
4781,control,18,0,0.0,0,
4782,treatment,18,1,206.3,0,1.0
4783,treatment,4,0,0.0,0,
4783,treatment,20,1,200.0,0,1.0
4783,treatment,21,1,132.1,0,1.0
4784,treatment,13,1,111.6,0,2.0
4784,treatment,2,1,124.9,0,1.0
4785,control,3,0,0.0,0,
4786,control,13,1,189.4,1,4.0
4787,treatment,18,0,0.0,0,
4787,treatment,5,0,0.0,0,
4787,treatment,13,1,216.8,0,1.0
4788,control,3,0,0.0,0,
4789,treatment,15,1,79.5,0,3.0
4789,treatment,14,0,0.0,0,
4790,control,11,1,125.2,0,1.0
4791,control,7,1,224.6,0,5.0
4791,control,6,1,140.5,0,2.0
4792,control,2,0,0.0,0,
4793,treatment,1,1,288.8,0,4.0
4794,control,4,0,0.0,1,
4794,control,14,1,173.5,0,1.0
4795,control,3,1,44.7,0,1.0
4796,treatment,8,1,157.5,0,2.0
4796,treatment,3,1,178.6,1,3.0
4797,treatment,2,0,0.0,1,
4797,treatment,4,1,264.0,1,1.0
4798,treatment,2,1,170.0,0,5.0
4798,treatment,15,0,0.0,0,
4798,treatment,3,1,97.9,1,2.0
4799,treatment,19,1,231.1,1,1.0
4799,treatment,9,1,188.2,0,2.0
4799,treatment,13,1,236.5,0,1.0
4800,control,19,0,0.0,1,
4801,control,15,0,0.0,0,
4801,control,17,0,0.0,1,
4802,control,5,1,235.3,0,3.0
4803,control,15,1,235.2,0,1.0
4803,control,21,0,0.0,0,
4803,control,18,0,0.0,0,
4804,control,12,1,140.9,1,5.0
4805,treatment,4,1,340.0,0,1.0
4805,treatment,8,0,0.0,0,
4805,treatment,18,0,0.0,0,
4806,control,4,1,85.0,0,2.0
4806,control,8,1,98.1,0,1.0
4807,control,13,0,0.0,1,
4807,control,9,1,302.2,0,1.0
4807,control,14,0,0.0,0,
4808,control,19,0,0.0,1,
4808,control,8,1,82.0,1,2.0
4809,treatment,1,0,0.0,1,
4809,treatment,21,0,0.0,0,
4809,treatment,13,0,0.0,0,
4810,treatment,18,1,143.9,0,1.0
4810,treatment,3,0,0.0,0,
4810,treatment,21,1,209.8,0,1.0
4811,control,18,0,0.0,0,
4812,treatment,2,0,0.0,1,
4813,treatment,14,0,0.0,0,
4813,treatment,4,1,141.4,1,5.0
4813,treatment,8,0,0.0,0,
4814,treatment,14,1,274.2,0,3.0
4815,treatment,16,1,83.6,0,3.0
4815,treatment,19,0,0.0,0,
4816,treatment,19,0,0.0,0,
4816,treatment,17,1,87.8,0,3.0
4816,treatment,12,1,117.8,0,1.0
4817,treatment,16,1,173.9,0,1.0
4817,treatment,7,1,160.6,0,1.0
4817,treatment,19,1,131.8,0,1.0
4818,treatment,8,0,0.0,0,
4819,control,12,0,0.0,0,
4819,control,16,0,0.0,0,
4819,control,12,1,200.8,0,4.0
4820,control,3,0,0.0,0,
4821,treatment,13,1,187.2,0,1.0
4822,control,15,0,0.0,0,
4822,control,14,1,162.0,0,2.0
4822,control,5,0,0.0,0,
4823,control,17,0,0.0,1,
4823,control,4,0,0.0,1,
4824,treatment,18,0,0.0,1,
4824,treatment,11,0,0.0,0,
4825,control,1,1,211.7,0,1.0
4825,control,15,0,0.0,0,
4825,control,7,1,42.0,0,1.0
4826,treatment,9,1,297.7,1,1.0
4826,treatment,7,1,55.3,1,2.0
4826,treatment,13,1,263.1,0,3.0
4827,treatment,3,1,145.6,0,1.0
4827,treatment,2,1,251.0,1,1.0
4828,treatment,21,0,0.0,0,
4828,treatment,18,1,102.6,0,1.0
4828,treatment,4,1,178.6,0,1.0
4829,control,10,1,149.2,1,2.0
4830,control,3,0,0.0,1,
4830,control,15,1,132.1,0,2.0
4831,control,20,1,123.9,0,1.0
4831,control,8,0,0.0,0,
4832,control,20,1,209.1,1,4.0
4832,control,8,0,0.0,0,
4833,treatment,4,0,0.0,0,
4833,treatment,7,1,151.9,0,1.0
4833,treatment,1,1,163.6,0,4.0
4834,treatment,3,0,0.0,0,
4835,control,5,0,0.0,0,
4835,control,18,0,0.0,1,
4835,control,12,0,0.0,0,
4836,treatment,8,1,242.4,0,1.0
4836,treatment,1,1,219.6,1,4.0
4837,treatment,2,1,274.9,0,1.0
4837,treatment,12,1,191.4,0,1.0
4837,treatment,12,1,221.4,0,1.0
4838,control,17,1,208.3,1,1.0
4838,control,11,0,0.0,0,
4838,control,11,1,210.6,0,2.0
4839,treatment,4,1,117.1,0,1.0
4839,treatment,19,0,0.0,1,
4840,control,20,1,147.3,1,3.0
4840,control,5,1,58.3,0,4.0
4840,control,16,1,212.2,1,1.0
4841,treatment,10,0,0.0,0,
4842,control,4,0,0.0,1,
4842,control,8,0,0.0,0,
4842,control,19,1,131.3,1,1.0
4843,treatment,19,0,0.0,1,
4843,treatment,5,0,0.0,0,
4843,treatment,16,0,0.0,0,
4844,treatment,3,1,189.0,0,1.0
4845,control,21,1,24.9,1,1.0
4846,control,21,1,114.3,1,4.0
4846,control,1,1,182.2,0,2.0
4846,control,5,0,0.0,1,
4847,control,19,0,0.0,0,
4848,control,14,0,0.0,1,
4848,control,11,1,98.6,0,1.0
4849,treatment,17,1,104.1,0,1.0
4849,treatment,8,1,214.9,0,1.0
4850,treatment,6,0,0.0,0,
4851,control,3,1,177.8,1,1.0
4852,treatment,11,0,0.0,0,
4853,control,7,0,0.0,0,
4853,control,17,0,0.0,0,
4854,control,14,1,74.7,0,1.0
4855,treatment,15,0,0.0,0,
4856,treatment,9,0,0.0,1,
4856,treatment,21,0,0.0,1,
4857,control,3,1,147.2,0,2.0
4857,control,3,1,54.6,1,3.0
4857,control,17,1,193.1,1,1.0
4858,control,16,1,126.2,0,1.0
4858,control,9,1,127.5,1,1.0
4859,control,14,1,80.1,0,1.0
4860,treatment,8,1,198.6,0,1.0
4861,treatment,13,0,0.0,0,
4862,treatment,13,1,138.5,0,1.0
4862,treatment,17,1,147.1,1,1.0
4863,treatment,20,1,154.1,0,1.0
4863,treatment,9,1,319.6,0,4.0
4863,treatment,2,1,189.9,0,3.0
4864,control,8,1,46.4,0,1.0
4864,control,4,1,243.5,1,3.0
4864,control,13,1,92.6,1,2.0
4865,control,10,0,0.0,1,
4865,control,15,1,79.6,0,2.0
4866,control,20,1,260.2,0,1.0
4866,control,10,1,196.2,0,3.0
4867,control,8,0,0.0,0,
4868,control,17,1,173.0,0,3.0
4869,control,10,0,0.0,0,
4870,treatment,9,1,207.9,0,2.0
4870,treatment,12,0,0.0,0,
4871,treatment,18,1,182.0,0,1.0
4871,treatment,12,1,121.8,1,1.0
4872,control,8,1,107.9,0,3.0
4872,control,4,1,116.4,0,5.0
4872,control,21,0,0.0,1,
4873,control,18,0,0.0,0,
4873,control,12,0,0.0,0,
4874,treatment,12,1,191.8,0,2.0
4875,treatment,3,0,0.0,0,
4875,treatment,13,0,0.0,1,
4876,treatment,7,1,247.9,0,1.0
4876,treatment,6,1,174.1,0,1.0
4876,treatment,10,0,0.0,1,
4877,treatment,18,1,212.0,0,2.0
4878,control,12,0,0.0,0,
4878,control,6,1,99.0,1,1.0
4879,control,16,0,0.0,0,
4879,control,7,1,160.4,1,1.0
4880,control,2,1,131.7,0,1.0
4880,control,3,0,0.0,0,
4881,control,7,1,250.0,1,4.0
4881,control,11,1,198.7,0,1.0
4881,control,14,0,0.0,0,
4882,control,6,1,5.0,1,4.0
4882,control,14,0,0.0,0,
4882,control,16,1,60.4,0,5.0
4883,treatment,11,1,311.5,0,1.0
4883,treatment,4,1,160.0,0,5.0
4883,treatment,16,0,0.0,0,
4884,control,19,1,114.3,0,1.0
4884,control,3,1,108.8,0,3.0
4884,control,12,1,203.7,0,2.0
4885,treatment,12,1,120.6,0,3.0
4886,control,6,1,190.8,0,5.0
4886,control,16,0,0.0,1,
4887,control,18,1,194.3,0,3.0
4887,control,7,0,0.0,0,
4888,control,4,0,0.0,0,
4888,control,15,0,0.0,1,
4888,control,4,0,0.0,0,
4889,control,16,1,156.7,1,4.0
4890,control,12,0,0.0,0,
4890,control,20,1,182.4,1,3.0
4890,control,13,1,104.2,1,3.0
4891,treatment,21,1,134.2,0,3.0
4892,treatment,17,1,67.0,0,4.0
4892,treatment,4,1,292.9,0,2.0
4893,treatment,13,0,0.0,0,
4894,control,2,0,0.0,1,
4894,control,10,1,129.4,1,1.0
4895,control,10,0,0.0,0,
4895,control,11,0,0.0,1,
4895,control,8,0,0.0,1,
4896,treatment,19,0,0.0,1,
4897,control,18,0,0.0,1,
4898,control,21,0,0.0,0,
4899,treatment,9,0,0.0,0,
4899,treatment,3,0,0.0,0,
4900,control,9,0,0.0,0,
4901,treatment,18,0,0.0,0,
4901,treatment,2,0,0.0,0,
4902,control,19,0,0.0,1,
4902,control,18,1,208.1,1,4.0
4903,treatment,16,1,153.9,1,1.0
4904,control,1,1,93.2,1,1.0
4904,control,13,1,241.7,0,3.0
4905,control,2,0,0.0,0,
4905,control,20,1,100.3,0,1.0
4906,treatment,12,0,0.0,1,
4906,treatment,20,0,0.0,0,
4906,treatment,7,1,232.7,0,1.0
4907,control,9,1,163.4,0,3.0
4908,control,9,0,0.0,0,
4909,treatment,13,0,0.0,1,
4910,control,13,0,0.0,0,
4910,control,2,1,197.9,1,3.0
4910,control,1,0,0.0,0,
4911,treatment,8,1,214.4,0,2.0
4911,treatment,18,0,0.0,1,
4912,control,19,1,31.0,0,1.0
4912,control,14,1,179.3,0,1.0
4913,control,1,0,0.0,0,
4913,control,6,1,172.5,1,2.0
4914,control,11,1,138.0,0,3.0
4914,control,8,1,5.0,0,1.0
4914,control,8,0,0.0,1,
4915,control,17,1,103.0,0,1.0
4915,control,15,1,211.7,0,1.0
4916,treatment,4,1,163.6,0,1.0
4916,treatment,5,0,0.0,1,
4917,control,10,1,101.6,0,3.0
4917,control,4,0,0.0,0,
4918,treatment,20,1,258.9,0,4.0
4918,treatment,18,0,0.0,1,
4919,control,5,0,0.0,0,
4920,control,8,0,0.0,1,
4920,control,9,1,123.9,1,1.0
4921,control,7,1,35.9,1,2.0
4922,control,5,1,92.4,0,1.0
4922,control,7,0,0.0,1,
4923,treatment,15,1,142.2,0,1.0
4923,treatment,20,0,0.0,1,
4924,treatment,18,0,0.0,1,
4924,treatment,11,1,71.2,0,1.0
4924,treatment,4,1,151.4,1,2.0
4925,treatment,11,1,111.9,0,5.0
4926,treatment,2,0,0.0,0,
4926,treatment,2,0,0.0,0,
4927,control,19,0,0.0,0,
4927,control,9,1,132.9,0,2.0
4927,control,1,0,0.0,0,
4928,treatment,18,1,180.8,0,1.0
4928,treatment,7,0,0.0,0,
4929,treatment,11,1,216.4,0,2.0
4929,treatment,6,0,0.0,0,
4929,treatment,14,0,0.0,0,
4930,control,11,1,137.3,0,5.0
4930,control,17,1,136.9,0,1.0
4931,control,9,1,148.5,0,2.0
4931,control,15,1,53.0,0,1.0
4932,control,7,0,0.0,0,
4932,control,12,0,0.0,0,
4932,control,19,0,0.0,1,
4933,control,12,0,0.0,0,
4933,control,1,1,190.2,0,1.0
4933,control,17,1,103.1,0,1.0
4934,treatment,4,1,184.9,1,3.0
4934,treatment,11,0,0.0,0,
4934,treatment,12,1,224.1,0,4.0
4935,treatment,1,0,0.0,0,
4935,treatment,5,1,96.5,1,3.0
4936,control,10,1,85.0,0,2.0
4937,control,13,1,164.5,0,2.0
4938,control,4,1,131.4,0,4.0
4939,treatment,20,0,0.0,0,
4939,treatment,4,1,234.4,0,2.0
4940,treatment,19,1,306.6,1,5.0
4940,treatment,20,1,254.1,0,4.0
4941,control,12,0,0.0,0,
4941,control,5,1,221.8,0,1.0
4941,control,8,1,153.6,0,2.0
4942,control,6,0,0.0,0,
4943,treatment,10,1,158.5,0,5.0
4943,treatment,3,1,82.1,0,1.0
4944,control,6,0,0.0,0,
4944,control,10,0,0.0,0,
4945,control,9,0,0.0,0,
4945,control,1,0,0.0,0,
4945,control,15,1,164.7,0,1.0
4946,treatment,2,0,0.0,0,
4946,treatment,17,1,208.8,0,1.0
4946,treatment,11,1,217.3,0,4.0
4947,control,18,1,205.9,1,2.0
4947,control,8,0,0.0,1,
4947,control,1,1,136.8,1,1.0
4948,treatment,9,1,174.7,0,1.0
4949,control,18,0,0.0,0,
4950,control,6,0,0.0,0,
4951,treatment,2,1,45.2,0,1.0
4952,treatment,6,1,227.7,0,1.0
4952,treatment,12,1,140.5,0,1.0
4952,treatment,9,0,0.0,0,
4953,control,20,1,191.7,0,5.0
4953,control,3,1,36.7,0,1.0
4954,treatment,5,1,136.4,0,1.0
4955,control,11,0,0.0,1,
4955,control,17,0,0.0,1,
4956,control,10,1,222.0,0,1.0
4956,control,4,0,0.0,1,
4956,control,12,1,176.9,0,5.0
4957,treatment,21,0,0.0,0,
4957,treatment,8,0,0.0,0,
4957,treatment,9,0,0.0,0,
4958,control,13,1,112.5,0,1.0
4958,control,12,1,40.1,1,3.0
4958,control,6,0,0.0,1,
4959,control,5,1,137.2,1,2.0
4959,control,6,0,0.0,0,
4960,treatment,13,0,0.0,0,
4960,treatment,8,1,145.8,0,1.0
4960,treatment,14,1,296.4,0,1.0
4961,treatment,11,0,0.0,0,
4961,treatment,1,1,159.5,1,3.0
4962,control,15,1,91.5,0,1.0
4962,control,18,0,0.0,1,
4962,control,5,0,0.0,0,
4963,treatment,19,0,0.0,0,
4963,treatment,19,0,0.0,1,
4963,treatment,15,1,136.8,0,1.0
4964,treatment,9,1,234.4,0,4.0
4964,treatment,18,1,195.2,0,1.0
4964,treatment,14,1,202.0,0,2.0
4965,treatment,6,0,0.0,0,
4965,treatment,5,1,221.6,1,1.0
4965,treatment,9,1,160.6,1,2.0
4966,treatment,7,0,0.0,0,
4967,control,15,1,80.0,1,2.0
4967,control,5,0,0.0,1,
4967,control,11,1,200.6,1,1.0
4968,control,17,0,0.0,0,
4968,control,7,1,156.8,0,1.0
4969,control,10,0,0.0,0,
4969,control,19,0,0.0,1,
4969,control,8,1,112.5,0,1.0
4970,treatment,9,1,209.5,1,2.0
4971,treatment,18,1,196.6,0,1.0
4971,treatment,20,1,123.9,0,2.0
4972,treatment,14,0,0.0,0,
4972,treatment,4,1,157.8,0,1.0
4972,treatment,18,1,165.8,1,2.0
4973,treatment,20,1,32.7,0,3.0
4974,treatment,6,1,253.3,0,2.0
4975,treatment,15,1,201.0,0,4.0
4975,treatment,20,0,0.0,1,
4976,treatment,19,0,0.0,1,
4976,treatment,14,0,0.0,0,
4977,control,11,0,0.0,1,
4977,control,3,1,96.7,0,2.0
4977,control,3,1,176.2,0,2.0
4978,control,15,0,0.0,0,
4978,control,10,1,215.4,1,3.0
4978,control,13,0,0.0,0,
4979,treatment,10,1,194.9,0,1.0
4979,treatment,3,0,0.0,0,
4979,treatment,4,1,41.1,1,1.0
4980,treatment,10,1,163.0,0,2.0
4981,treatment,18,0,0.0,0,
4982,control,5,1,146.1,1,2.0
4982,control,12,0,0.0,0,
4983,control,3,1,98.6,1,5.0
4984,treatment,3,0,0.0,0,
4985,treatment,16,0,0.0,0,
4985,treatment,7,1,182.7,0,1.0
4986,control,4,0,0.0,1,
4986,control,16,1,146.5,1,1.0
4987,control,1,0,0.0,1,
4988,control,10,0,0.0,0,
4988,control,2,0,0.0,0,
4988,control,9,1,99.2,1,2.0
4989,control,15,0,0.0,0,
4989,control,18,0,0.0,1,
4990,treatment,21,0,0.0,1,
4991,control,10,0,0.0,1,
4992,control,16,1,7.0,1,2.0
4993,treatment,17,0,0.0,0,
4993,treatment,11,0,0.0,0,
4994,control,9,0,0.0,1,
4994,control,1,0,0.0,0,
4995,control,19,0,0.0,0,
4995,control,4,0,0.0,1,
4995,control,4,1,56.4,0,1.0
4996,control,17,0,0.0,1,
4997,treatment,20,0,0.0,0,
4997,treatment,9,0,0.0,0,
4997,treatment,18,1,17.2,0,1.0
4998,control,20,0,0.0,1,
4998,control,6,1,140.1,0,2.0
4998,control,19,1,213.0,0,4.0
4999,treatment,20,1,92.3,1,2.0
5000,treatment,13,0,0.0,0,
5000,treatment,6,0,0.0,0,
5001,control,20,0,0.0,0,
5001,control,6,0,0.0,0,
5001,control,13,0,0.0,0,
5002,control,10,1,191.1,1,1.0
5002,control,4,1,138.2,0,1.0
5002,control,19,1,184.4,0,2.0
5003,control,4,0,0.0,0,
5003,control,9,0,0.0,0,
5003,control,2,1,129.0,0,1.0
5004,control,13,0,0.0,0,
5004,control,21,0,0.0,0,
5004,control,15,0,0.0,0,
5005,treatment,5,0,0.0,0,
5005,treatment,2,1,133.0,0,2.0
5005,treatment,8,1,245.8,1,2.0
5006,control,13,1,182.7,0,1.0
5007,control,12,1,202.3,1,1.0
5007,control,1,1,229.0,0,2.0
5008,control,13,0,0.0,1,
5008,control,10,1,188.9,0,1.0
5008,control,16,0,0.0,0,
5009,treatment,19,0,0.0,0,
5009,treatment,4,0,0.0,0,
5009,treatment,1,1,169.5,0,1.0
5010,control,12,0,0.0,0,
5010,control,14,1,98.8,1,1.0
5011,control,12,0,0.0,0,
5011,control,17,1,189.1,1,1.0
5012,treatment,14,1,240.5,1,1.0
5013,treatment,5,1,223.1,1,1.0
5013,treatment,13,1,226.6,0,1.0
5014,control,21,0,0.0,0,
5014,control,3,1,83.5,0,1.0
5015,control,21,1,168.5,1,1.0
5015,control,5,1,171.4,0,3.0
5015,control,11,1,109.2,0,1.0
5016,control,5,0,0.0,1,
5017,control,21,1,172.2,1,2.0
5018,control,5,1,110.3,0,3.0
5019,treatment,15,0,0.0,0,
5020,treatment,14,1,213.3,0,5.0
5020,treatment,8,0,0.0,1,
5020,treatment,11,1,351.1,1,2.0
5021,control,4,1,90.9,0,5.0
5021,control,6,1,210.2,1,5.0
5022,control,21,0,0.0,1,
5023,treatment,13,1,276.0,0,1.0
5023,treatment,3,0,0.0,0,
5024,control,12,0,0.0,0,
5025,control,6,1,232.8,0,1.0
5025,control,13,1,115.5,0,3.0
5026,control,18,0,0.0,0,
5027,control,18,0,0.0,0,
5027,control,16,1,238.8,0,2.0
5027,control,21,0,0.0,0,
5028,control,19,1,171.8,0,4.0
5029,treatment,5,0,0.0,0,
5029,treatment,8,1,101.9,0,1.0
5030,control,12,0,0.0,1,
5031,control,9,1,233.9,1,3.0
5032,control,18,0,0.0,0,
5032,control,8,1,244.6,0,4.0
5033,treatment,3,1,282.2,0,1.0
5033,treatment,20,1,186.1,0,1.0
5033,treatment,21,1,251.0,0,5.0
5034,treatment,16,1,171.6,0,4.0
5034,treatment,17,1,263.1,1,1.0
5034,treatment,14,1,157.1,0,2.0
5035,treatment,12,1,198.3,0,1.0
5035,treatment,15,0,0.0,0,
5036,treatment,18,1,160.5,0,3.0
5037,control,8,0,0.0,0,
5038,treatment,12,0,0.0,0,
5039,control,13,1,195.4,0,1.0
5039,control,10,1,180.4,1,1.0
5040,control,2,0,0.0,0,
5040,control,7,0,0.0,0,
5040,control,10,0,0.0,0,
5041,treatment,3,1,200.0,0,2.0
5041,treatment,2,0,0.0,0,
5042,treatment,1,0,0.0,0,
5043,treatment,7,1,78.7,1,1.0
5043,treatment,13,1,134.5,0,1.0
5043,treatment,1,1,187.6,0,2.0
5044,treatment,15,1,167.2,1,1.0
5045,treatment,11,1,223.2,0,1.0
5046,control,21,0,0.0,1,
5046,control,20,0,0.0,1,
5047,treatment,14,0,0.0,0,
5047,treatment,19,1,316.7,0,1.0
5047,treatment,1,1,160.7,0,2.0
5048,treatment,18,1,132.9,0,1.0
5049,treatment,12,1,141.9,0,2.0
5050,control,5,0,0.0,0,
5050,control,2,0,0.0,1,
5051,treatment,1,0,0.0,1,
5051,treatment,14,1,218.0,0,4.0
5052,control,19,1,202.4,0,4.0
5052,control,21,1,208.5,0,2.0
5052,control,15,1,195.0,1,1.0
5053,treatment,10,1,139.8,1,4.0
5053,treatment,9,0,0.0,0,
5053,treatment,3,0,0.0,0,
5054,treatment,6,0,0.0,0,
5054,treatment,17,0,0.0,0,
5055,control,4,0,0.0,0,
5056,treatment,14,1,93.4,0,1.0
5056,treatment,2,1,242.0,0,4.0
5057,control,21,0,0.0,0,
5057,control,13,1,256.2,1,4.0
5057,control,6,1,233.8,0,3.0
5058,control,5,0,0.0,0,
5058,control,8,0,0.0,1,
5058,control,19,0,0.0,1,
5059,control,8,0,0.0,0,
5059,control,2,1,123.6,1,1.0
5059,control,20,1,168.4,0,5.0
5060,treatment,12,1,133.8,0,1.0
5061,treatment,12,0,0.0,0,
5061,treatment,6,0,0.0,0,
5062,treatment,3,1,174.1,1,2.0
5062,treatment,21,1,243.0,0,5.0
5063,control,12,0,0.0,0,
5063,control,16,0,0.0,0,
5064,treatment,21,1,214.2,0,1.0
5064,treatment,17,0,0.0,0,
5065,control,4,0,0.0,0,
5065,control,8,0,0.0,0,
5065,control,2,0,0.0,0,
5066,treatment,3,0,0.0,0,
5066,treatment,21,0,0.0,0,
5066,treatment,6,0,0.0,0,
5067,control,8,0,0.0,0,
5068,control,20,0,0.0,0,
5068,control,19,0,0.0,1,
5068,control,19,0,0.0,0,
5069,control,14,0,0.0,0,
5069,control,9,1,151.7,1,1.0
5069,control,16,0,0.0,0,
5070,treatment,5,0,0.0,0,
5070,treatment,9,0,0.0,0,
5070,treatment,20,0,0.0,0,
5071,control,3,0,0.0,0,
5071,control,15,0,0.0,0,
5072,control,12,1,200.5,1,2.0
5073,control,7,0,0.0,0,
5074,control,7,0,0.0,0,
5074,control,4,0,0.0,0,
5074,control,21,0,0.0,0,
5075,control,10,0,0.0,1,
5075,control,18,0,0.0,0,
5075,control,3,0,0.0,0,
5076,control,3,1,145.6,1,2.0
5077,treatment,14,0,0.0,1,
5077,treatment,18,0,0.0,0,
5077,treatment,3,1,242.1,0,1.0
5078,treatment,8,0,0.0,1,
5078,treatment,6,0,0.0,0,
5079,control,6,1,134.6,1,1.0
5080,treatment,10,0,0.0,0,
5081,treatment,20,0,0.0,1,
5082,control,20,1,188.5,0,1.0
5083,control,18,0,0.0,0,
5083,control,5,1,203.9,1,1.0
5084,control,5,1,208.0,0,3.0
5084,control,15,1,67.2,1,2.0
5084,control,18,0,0.0,0,
5085,treatment,16,0,0.0,1,
5085,treatment,14,1,45.5,1,4.0
5086,control,4,1,84.1,1,2.0
5086,control,6,0,0.0,0,
5087,treatment,18,0,0.0,0,
5088,control,4,1,150.4,1,4.0
5088,control,11,0,0.0,0,
5089,treatment,3,0,0.0,1,
5090,control,2,0,0.0,0,
5091,control,20,1,145.0,0,3.0
5091,control,20,0,0.0,0,
5092,treatment,3,0,0.0,0,
5092,treatment,13,1,252.9,0,3.0
5093,treatment,11,0,0.0,0,
5093,treatment,18,1,152.6,1,3.0
5093,treatment,13,0,0.0,0,
5094,treatment,16,0,0.0,0,
5094,treatment,18,0,0.0,0,
5094,treatment,13,1,77.5,0,1.0
5095,treatment,21,0,0.0,1,
5096,treatment,18,0,0.0,1,
5096,treatment,5,1,106.5,0,1.0
5097,treatment,10,0,0.0,0,
5098,control,1,0,0.0,0,
5099,treatment,6,1,175.0,1,1.0
5099,treatment,17,0,0.0,1,
5100,control,18,1,222.8,1,1.0
5100,control,15,0,0.0,0,
5100,control,14,1,5.0,0,1.0
5101,control,13,1,120.7,0,4.0
5102,treatment,19,0,0.0,1,
5102,treatment,5,0,0.0,0,
5102,treatment,17,1,118.1,0,2.0
5103,control,5,0,0.0,0,
5103,control,15,1,87.8,1,1.0
5104,treatment,8,1,203.1,0,1.0
5104,treatment,17,1,89.8,0,1.0
5104,treatment,21,1,287.8,1,1.0
5105,treatment,21,1,145.5,1,1.0
5105,treatment,21,0,0.0,0,
5106,control,11,0,0.0,0,
5106,control,19,0,0.0,0,
5107,control,8,1,77.2,1,5.0
5108,treatment,21,0,0.0,0,
5109,treatment,3,1,213.9,0,2.0
5109,treatment,17,0,0.0,0,
5110,control,11,1,92.2,0,5.0
5111,control,15,0,0.0,0,
5111,control,2,1,146.7,0,1.0
5112,control,4,0,0.0,0,
5112,control,21,0,0.0,0,
5112,control,16,0,0.0,0,
5113,control,8,0,0.0,1,
5113,control,14,1,22.1,1,1.0
5113,control,4,0,0.0,0,
5114,treatment,17,1,186.8,1,1.0
5115,treatment,19,1,224.8,0,1.0
5115,treatment,7,1,145.9,0,5.0
5116,treatment,15,1,156.4,1,4.0
5116,treatment,20,1,88.4,0,3.0
5117,treatment,5,0,0.0,1,
5117,treatment,12,0,0.0,1,
5118,control,2,0,0.0,0,
5118,control,11,0,0.0,1,
5118,control,21,0,0.0,1,
5119,control,19,0,0.0,0,
5119,control,21,1,61.0,1,2.0
5119,control,9,0,0.0,0,
5120,treatment,19,1,72.9,0,1.0
5120,treatment,16,1,203.6,0,1.0
5120,treatment,10,1,183.1,0,2.0
5121,treatment,12,0,0.0,0,
5122,treatment,20,1,272.1,0,1.0
5122,treatment,4,1,173.4,0,2.0
5122,treatment,19,1,109.4,1,2.0
5123,treatment,3,1,306.5,0,2.0
5124,treatment,19,1,134.2,1,2.0
5125,treatment,13,0,0.0,1,
5126,treatment,6,1,243.7,0,3.0
5126,treatment,17,1,154.9,0,1.0
5127,treatment,14,1,209.7,0,2.0
5127,treatment,14,0,0.0,0,
5127,treatment,2,0,0.0,1,
5128,treatment,17,1,148.8,1,3.0
5128,treatment,7,0,0.0,0,
5128,treatment,17,0,0.0,0,
5129,control,19,0,0.0,0,
5130,treatment,7,0,0.0,0,
5130,treatment,4,0,0.0,0,
5130,treatment,18,0,0.0,1,
5131,control,12,0,0.0,1,
5131,control,14,0,0.0,1,
5132,control,11,0,0.0,1,
5132,control,5,1,130.0,0,2.0
5133,treatment,15,0,0.0,0,
5133,treatment,5,0,0.0,1,
5134,treatment,19,0,0.0,1,
5135,control,18,0,0.0,0,
5135,control,18,1,148.1,0,1.0
5136,control,8,1,222.6,0,1.0
5137,treatment,9,1,201.4,1,2.0
5137,treatment,7,1,263.9,0,1.0
5137,treatment,17,1,164.8,0,1.0
5138,control,18,1,147.9,0,1.0
5138,control,19,1,45.8,1,1.0
5138,control,1,0,0.0,1,
5139,treatment,11,0,0.0,0,
5140,treatment,21,0,0.0,1,
5141,treatment,4,1,250.8,0,1.0
5141,treatment,5,1,261.2,0,1.0
5142,control,21,1,152.3,0,4.0
5142,control,21,1,204.2,0,3.0
5142,control,18,0,0.0,1,
5143,control,8,0,0.0,0,
5143,control,5,1,146.7,0,1.0
5144,treatment,2,1,108.4,0,2.0
5145,control,4,1,56.9,0,1.0
5146,control,3,1,60.4,1,5.0
